cod_cliente;flg_unico_dono;flg_licenciado;flg_ipva_pago;flg_todas_revisoes_concessionaria;flg_garantia_fabrica;flg_blindado;flg_aceita_troca;flg_adaptado_pcd
32561;1;1;10;10;10;0;0;0
13351;0;1;10;10;0;0;0;0
17299;0;1;10;10;0;0;0;0
16832;1;0;10;10;10;0;0;0
10745;0;0;0;0;0;0;0;0
2057;1;1;10;10;10;0;1;0
1522;1;1;10;10;10;0;1;0
25083;0;1;10;0;0;0;1;0
13216;0;0;10;10;10;0;0;0
6538;0;0;0;0;0;0;0;0
34900;1;1;10;10;0;0;1;0
26354;0;0;10;0;0;0;1;0
22964;0;1;10;10;0;0;1;0
31424;0;0;0;0;0;0;0;0
31876;0;0;10;0;0;0;0;0
12926;1;1;10;0;0;0;1;0
620;0;0;10;0;0;0;0;0
25016;0;1;10;10;0;0;1;0
33729;0;1;10;10;0;0;1;0
22673;1;1;10;0;0;0;1;0
398;1;1;10;0;0;1;0;0
36536;0;1;10;0;0;0;1;0
20763;0;1;10;10;0;0;0;0
486;1;0;0;0;0;0;0;0
15222;0;1;10;10;0;0;0;0
36917;1;1;10;0;0;0;1;0
17764;0;1;10;10;0;0;1;0
22297;0;1;10;10;0;1;0;0
33338;0;0;0;0;0;0;0;0
4834;0;0;0;0;0;0;0;0
26361;0;1;10;0;0;0;0;0
21676;0;1;10;10;10;0;0;0
35292;1;0;0;10;0;0;1;0
25370;0;1;10;10;0;0;0;0
17162;1;0;10;10;0;0;1;0
30572;1;0;10;10;0;0;1;0
35963;1;0;0;0;0;0;1;0
19580;0;1;10;0;0;0;0;0
35988;1;1;10;10;0;0;0;0
36445;0;1;10;0;0;0;0;0
16062;1;0;10;10;10;0;0;0
29917;1;1;10;0;0;0;0;0
29921;0;0;10;0;0;0;1;0
29926;0;1;10;10;0;0;1;0
7999;0;0;0;0;0;0;0;0
23384;1;1;10;10;0;0;0;0
18447;0;0;0;0;0;0;0;0
15341;1;1;10;0;0;0;0;0
25188;0;1;10;10;10;0;1;0
1833;1;1;10;10;0;0;1;0
1010;1;1;10;0;0;0;0;0
7755;0;0;0;0;0;0;0;0
25366;0;1;10;0;0;0;0;0
29983;1;1;10;10;10;0;0;0
19409;0;1;10;10;0;0;1;0
25399;0;1;10;10;0;0;1;0
20266;0;1;10;10;0;0;1;0
14415;1;1;10;0;10;0;1;0
27936;0;1;10;10;0;0;1;0
11168;0;0;10;0;0;0;0;0
21787;1;0;10;10;10;0;1;0
30029;0;1;10;0;0;0;1;0
30034;1;1;10;10;0;0;1;0
29723;0;0;10;0;0;0;1;0
1657;0;1;10;10;10;0;0;0
25623;0;0;0;0;0;0;0;0
7731;0;0;0;0;0;0;0;0
16789;0;0;0;0;0;0;0;0
30186;1;1;10;0;0;0;1;0
6549;0;0;0;0;0;0;0;0
7042;0;0;0;0;0;0;0;0
6997;0;0;10;0;0;0;0;0
7871;1;1;10;0;10;0;0;0
26318;1;1;10;10;10;1;0;0
23822;1;1;10;10;10;0;1;10
8732;0;1;10;10;0;0;0;0
5051;1;1;10;10;0;0;0;0
32243;0;1;10;10;10;0;1;0
32242;0;1;10;0;0;0;1;0
32279;1;0;10;10;10;0;0;0
18933;0;1;10;10;10;0;1;0
1262;1;1;10;10;0;1;0;0
32248;0;0;0;0;0;0;0;0
31407;0;0;10;0;0;0;1;0
32373;0;1;10;0;0;1;0;0
11390;1;0;0;10;10;0;0;0
10486;0;0;10;0;0;0;0;0
32381;1;1;10;10;10;0;1;0
13779;0;1;10;0;0;0;1;0
32383;0;0;10;10;10;0;1;0
32151;1;0;0;0;0;0;0;0
23040;0;1;10;10;0;0;0;0
29109;1;1;10;10;10;0;1;0
13681;1;1;10;10;0;0;1;0
17287;0;1;10;10;0;0;1;0
33540;1;1;10;10;0;0;1;0
33546;1;0;10;10;0;0;1;0
6908;0;1;10;0;0;0;0;0
1951;0;0;10;0;0;0;0;0
33625;0;1;10;0;0;0;0;0
16964;0;1;10;0;0;0;1;0
5741;0;0;0;0;0;0;0;0
15008;1;1;10;10;0;0;1;0
18469;1;0;10;10;0;0;0;0
38167;0;0;0;0;0;0;1;0
19904;1;1;10;10;10;0;1;0
20508;1;1;10;0;10;0;1;0
18383;0;1;10;10;10;0;0;0
24416;0;1;10;0;0;0;0;0
17878;0;1;10;10;10;0;1;0
37722;1;1;10;10;0;0;1;0
35889;1;1;10;0;0;1;1;0
28350;0;1;10;10;10;0;0;0
34290;0;1;10;0;0;0;0;0
35232;0;1;10;0;0;0;1;0
22775;0;1;10;0;0;0;1;0
18024;0;1;10;0;0;0;0;0
17698;0;1;10;0;0;0;0;0
1540;0;1;10;10;0;0;0;0
13447;1;1;10;10;10;0;1;0
37809;1;1;10;0;0;0;1;0
27345;0;0;0;0;0;0;0;0
28026;1;1;0;0;10;0;0;0
1964;1;1;10;10;10;0;0;0
397;0;0;0;0;0;0;0;0
4985;0;0;0;0;0;0;0;0
34217;0;1;10;0;0;0;0;0
18053;0;1;10;0;0;0;1;0
36897;1;1;10;0;0;0;0;0
9216;0;1;10;0;0;0;0;0
11884;0;1;10;0;0;0;0;0
19575;0;1;10;10;10;0;0;0
32098;1;0;10;10;0;0;1;0
33387;0;0;10;0;0;0;1;0
33390;0;0;0;10;0;0;0;0
33395;1;1;10;0;0;0;1;0
10853;0;0;10;0;0;0;0;0
33455;1;0;10;10;0;0;1;0
33460;1;1;10;10;0;0;1;0
16781;1;1;10;10;0;0;1;0
33488;1;0;10;10;0;0;1;0
35110;0;1;10;0;0;1;1;0
35967;0;0;10;0;0;0;1;0
19327;0;1;10;10;10;0;1;0
36280;0;1;10;0;0;0;0;0
26746;1;1;10;10;0;0;1;0
26637;0;1;10;10;0;0;0;0
24235;1;1;10;10;0;0;1;0
10621;0;0;0;0;0;1;0;0
5288;0;1;10;0;0;0;0;0
2449;0;0;0;0;0;0;0;0
30391;0;1;10;0;0;0;1;0
15368;1;1;10;10;0;0;1;0
13516;1;1;10;10;0;0;0;0
14556;1;1;10;10;0;0;1;0
8739;0;0;0;0;0;0;0;0
15961;0;0;0;10;10;0;1;0
30558;1;1;10;10;0;0;0;0
32182;0;0;0;10;0;0;0;0
32186;1;1;10;0;0;0;1;0
28989;1;0;10;10;0;0;1;0
2354;0;0;0;0;0;0;0;0
25938;1;1;10;0;0;0;1;0
34100;0;0;10;0;0;0;1;0
29291;1;0;0;0;0;0;0;0
14690;0;1;10;0;0;0;1;0
19233;1;1;10;0;10;0;1;0
25549;0;1;10;10;0;0;0;0
21878;0;0;10;0;0;0;0;0
25411;0;1;10;0;0;0;0;0
1853;1;1;10;10;0;1;0;0
33262;1;1;10;10;10;0;0;0
18777;0;0;10;0;0;0;0;0
33251;0;1;10;10;0;0;0;0
16422;0;1;10;10;0;0;0;0
29478;1;0;10;10;0;0;1;0
12772;1;1;10;0;0;0;1;0
18900;0;1;10;0;0;0;1;0
38192;1;1;10;10;0;1;0;0
35909;0;1;10;10;0;0;1;0
34115;0;1;10;0;0;0;0;0
22780;1;1;10;0;0;0;1;0
16864;0;0;0;0;0;0;0;0
37098;1;1;10;10;10;0;0;0
35288;0;1;10;0;0;0;0;0
37092;1;1;10;10;10;0;1;0
38194;1;1;10;10;0;0;1;0
30458;1;1;10;0;10;0;1;0
37889;1;1;10;10;10;0;1;0
27618;0;1;10;10;0;0;0;0
20430;1;0;10;10;10;0;0;0
29041;0;1;10;0;0;0;1;0
7895;0;0;0;0;0;0;0;0
22797;1;0;10;0;0;0;0;0
28626;0;0;0;0;0;0;0;0
2520;0;1;10;0;0;0;0;0
4682;0;0;0;0;10;0;0;0
59;1;1;10;10;0;0;0;0
14711;1;1;10;0;0;0;1;0
2684;0;0;0;0;0;0;0;0
15347;0;1;10;10;10;0;0;0
27461;1;0;0;10;0;0;1;0
29664;0;1;10;0;0;0;1;0
20222;1;1;10;0;10;0;0;0
7745;1;1;10;0;0;0;0;0
19708;0;0;10;0;0;0;1;0
681;1;1;10;0;0;0;1;0
29703;1;1;10;10;0;0;1;0
29730;0;1;10;0;0;0;1;0
25974;0;1;10;10;0;1;0;0
5242;0;0;10;0;0;0;0;0
29741;0;0;10;0;0;0;1;0
26151;1;1;10;10;0;0;1;0
27226;0;0;10;0;0;0;1;0
29765;0;1;10;0;0;0;0;0
29785;0;1;10;0;0;0;0;0
29790;1;1;10;0;0;0;1;0
6775;0;0;0;0;0;0;0;0
17532;0;1;10;0;0;0;0;0
10997;0;0;10;0;0;0;0;0
15182;0;1;10;10;0;0;1;0
29815;0;0;10;0;0;0;0;0
373;1;1;10;10;0;0;0;0
11588;0;0;0;0;0;0;0;0
21300;0;1;10;0;0;0;0;0
3501;1;1;10;0;0;0;0;0
38207;1;1;10;10;0;0;1;0
7583;0;0;0;0;0;0;0;0
21609;0;0;10;10;10;0;0;0
4404;0;0;0;0;0;0;0;0
3410;0;0;0;0;0;0;0;0
29870;1;0;0;10;0;0;0;0
11687;0;1;10;0;0;0;0;0
31747;0;1;10;0;0;0;1;0
31749;1;1;10;0;0;0;0;0
31755;0;1;10;0;0;0;1;0
31768;0;1;10;0;0;0;1;0
31776;0;1;10;10;0;0;1;0
9711;0;0;0;0;10;0;0;0
31523;0;1;10;10;0;0;1;0
26098;0;1;10;10;0;0;1;0
1582;0;1;10;0;0;0;0;0
19854;0;0;10;10;0;0;0;0
31884;1;1;10;10;0;0;0;0
13538;0;1;10;0;0;0;0;0
24598;0;1;10;10;0;0;1;0
2452;0;0;0;0;0;0;0;0
17529;0;1;10;0;0;0;0;0
14863;0;0;10;0;0;0;0;0
31942;0;1;10;10;0;0;1;0
16263;0;0;10;10;0;0;0;0
21648;1;1;10;10;0;0;1;0
17458;1;1;10;10;10;0;0;0
7381;0;1;10;0;0;0;0;0
14523;0;1;10;0;0;0;1;0
32015;0;1;10;0;0;0;0;0
11593;0;1;10;0;0;0;0;0
14250;1;0;10;10;0;0;1;0
30554;0;1;10;10;0;0;0;0
21816;1;0;0;10;10;0;0;0
32968;0;0;0;10;0;0;0;0
29612;0;1;10;10;0;0;0;0
33030;0;1;10;0;0;0;1;0
27408;0;1;10;0;0;0;0;0
33051;0;0;0;0;0;0;0;0
16753;0;1;10;10;10;0;0;0
18075;0;1;10;0;0;0;1;0
21304;1;1;10;0;0;0;0;0
9251;1;1;10;0;0;0;0;0
33133;0;1;10;10;0;0;0;0
22703;1;0;10;0;0;0;0;0
26375;0;1;10;0;0;0;0;0
31318;1;1;10;10;0;0;1;0
20748;1;1;10;10;0;0;1;0
1830;0;1;10;0;0;0;1;0
25333;0;0;10;0;0;0;1;0
33928;1;1;10;0;0;0;1;0
18169;0;1;10;0;0;0;1;0
18617;0;1;10;10;0;0;1;0
22079;0;0;10;10;10;0;0;0
18226;1;1;10;10;10;0;0;0
20221;0;1;10;0;0;0;1;0
24975;1;1;10;10;10;0;1;0
26055;0;1;10;10;0;0;1;0
34431;1;1;10;10;0;0;0;0
14795;1;1;10;0;0;0;0;0
34264;0;1;10;0;0;0;0;0
24089;0;0;0;0;0;0;0;0
14653;1;1;10;0;0;0;1;0
24334;0;1;10;10;10;0;1;0
3602;0;0;10;0;0;0;0;0
27289;0;0;0;0;0;0;1;0
16547;0;1;10;0;0;1;1;0
26162;0;1;10;0;0;0;0;0
12086;0;1;10;10;0;0;0;0
35527;1;1;10;0;0;0;1;0
15345;1;1;10;0;0;0;0;0
25543;0;1;10;10;10;1;1;0
27402;0;1;10;0;0;0;0;0
34660;1;0;10;0;10;0;0;0
13228;1;1;10;10;10;0;0;0
37152;1;1;10;10;10;0;1;0
25514;0;1;10;0;0;0;1;0
24045;0;1;10;0;0;0;1;0
9266;0;0;0;0;0;0;0;0
12863;0;0;0;0;0;0;1;0
34352;0;0;0;0;0;0;0;0
28830;1;1;10;10;0;0;0;0
25286;0;1;10;10;0;0;0;0
194;0;1;10;0;0;0;0;0
18455;0;1;10;0;0;0;1;0
8850;0;0;10;0;0;0;0;0
27088;0;1;10;0;0;0;1;0
15757;0;1;10;10;0;0;0;0
14434;0;0;0;0;0;0;0;0
32204;1;1;10;10;0;0;1;0
14296;0;0;0;0;0;0;0;0
1876;0;1;10;0;0;0;0;0
22631;0;1;10;0;0;0;1;0
2613;1;1;10;0;10;0;0;0
18704;0;1;10;0;0;0;0;0
28954;0;1;10;0;0;1;1;0
4869;0;0;0;0;0;0;0;0
14675;0;0;0;0;0;0;0;0
1355;0;0;0;0;0;0;0;0
18657;0;0;0;0;0;0;1;0
25566;1;1;10;10;10;0;0;0
23522;0;1;10;0;0;0;1;0
20437;0;1;10;10;0;0;0;0
14962;1;1;10;10;10;0;0;0
27282;1;1;10;10;10;0;0;0
27497;0;1;10;10;0;0;0;0
35370;0;0;0;0;0;0;0;0
34180;0;1;0;0;0;0;1;0
25024;0;1;10;10;0;0;1;0
16953;0;1;10;0;0;0;0;0
34280;1;1;10;10;10;0;1;0
35076;0;1;10;0;0;0;0;0
20757;1;1;10;10;0;0;1;0
2981;0;1;10;0;0;0;0;0
27184;1;1;10;10;0;1;0;0
129;1;1;10;10;0;0;1;0
31542;0;1;10;0;0;0;0;0
31561;0;0;10;0;0;0;0;0
11358;0;0;0;0;0;0;0;0
31565;1;1;10;10;10;0;1;0
31628;0;1;10;0;0;0;1;0
26778;0;1;10;10;0;0;0;0
31387;1;1;10;10;0;1;1;0
19066;0;0;10;0;0;0;1;0
31663;1;0;10;10;10;0;1;0
23224;1;0;10;0;0;0;1;0
25812;1;1;10;10;0;0;0;0
21793;1;1;10;10;10;0;1;0
33596;1;1;10;10;0;0;1;0
21815;1;1;10;0;0;0;1;0
22273;0;0;0;10;0;0;0;0
36295;1;0;10;10;10;0;1;0
30700;0;1;10;0;0;0;0;0
21107;0;1;10;0;0;0;0;0
25384;0;1;10;0;0;0;1;0
23550;1;1;10;10;10;0;0;0
35859;0;1;10;10;10;0;0;0
34471;0;1;10;0;0;0;0;0
32606;1;1;10;10;10;0;1;0
3226;0;0;0;0;0;0;0;0
32640;1;0;10;0;0;1;0;0
27325;1;1;10;0;0;0;0;0
21902;1;0;10;10;0;1;0;0
32652;0;0;10;0;0;0;1;0
20465;1;1;10;10;10;0;0;0
28694;1;1;10;0;0;0;1;0
4181;0;1;10;0;0;0;0;0
32715;0;0;0;0;0;0;0;0
8248;0;1;10;10;10;0;0;0
13812;0;0;10;10;0;1;0;0
20423;0;1;10;0;0;0;0;0
13039;0;1;10;0;0;0;0;0
36710;1;1;10;0;0;0;1;0
2487;0;0;0;0;0;0;0;0
17624;0;0;10;0;0;0;1;0
27096;0;1;10;10;0;0;1;0
17201;1;1;10;0;0;0;0;0
14361;0;1;10;0;0;0;0;0
31842;0;1;10;0;0;0;0;0
19459;0;1;10;0;0;0;0;0
32086;0;1;10;0;0;0;1;0
34177;0;0;0;0;0;0;0;0
18034;0;0;0;0;0;0;0;0
15928;0;0;0;0;0;0;0;0
1966;0;1;10;10;0;0;1;0
20708;1;0;10;0;0;0;1;0
30788;1;1;10;0;0;0;0;0
22042;0;0;10;0;0;0;1;0
13483;0;1;10;0;0;0;1;0
26088;1;1;10;10;10;0;0;0
36132;1;1;10;10;0;0;1;0
12873;1;1;10;10;10;0;1;0
23763;0;1;10;0;0;0;1;0
19171;1;1;10;10;0;0;0;0
22465;0;1;0;0;0;0;0;0
4287;0;1;10;0;0;0;0;0
2604;0;0;0;0;0;0;0;0
2157;0;1;10;0;0;0;0;0
3641;1;0;10;0;0;0;0;0
17949;0;0;10;0;0;0;1;0
9334;0;0;0;0;0;0;0;0
14819;1;0;0;0;10;0;1;0
19553;0;0;10;0;0;0;0;0
20639;1;1;10;0;0;0;0;0
27216;0;1;10;0;0;0;0;0
29294;1;1;10;10;0;0;1;0
29300;1;0;10;0;0;0;1;0
12331;0;0;10;0;0;0;0;0
14074;0;1;10;0;0;0;1;0
18328;0;0;0;0;0;0;0;0
1954;0;0;10;0;0;0;1;0
16846;0;0;10;0;0;0;1;0
4903;0;0;0;0;0;0;0;0
22878;1;0;0;10;0;0;1;0
22781;0;1;10;10;0;0;0;0
9312;0;0;0;0;0;0;0;0
15941;1;1;10;10;0;0;1;0
29363;1;1;10;0;0;0;1;0
29364;1;1;10;10;10;0;0;0
28432;1;1;10;10;0;0;1;0
15041;1;1;10;10;10;0;1;0
29386;0;1;10;0;0;0;0;0
6877;0;0;10;0;0;0;0;0
28732;0;1;10;10;0;0;1;0
7207;0;1;10;10;0;0;0;0
21116;1;1;10;10;10;0;1;0
6100;0;0;0;0;0;0;0;0
29411;1;1;10;0;0;0;1;0
8543;0;0;0;0;0;0;0;0
5285;0;0;0;0;0;0;0;0
10688;0;1;10;0;0;0;0;0
26478;0;0;10;0;0;0;0;0
424;1;0;10;10;0;0;1;0
24726;1;1;10;10;0;0;1;0
8281;1;1;10;0;0;0;0;0
24405;0;1;10;10;0;0;1;0
15479;0;0;0;0;0;0;0;0
7230;0;0;0;0;10;0;0;0
28509;0;0;0;0;0;0;1;0
795;0;0;10;0;0;0;1;0
24574;0;1;10;10;0;0;1;0
12944;0;1;10;0;0;0;1;0
12687;0;1;10;0;0;0;0;0
29525;0;0;0;0;0;0;0;0
11552;1;0;10;0;0;0;0;0
16495;1;1;10;10;10;0;1;0
10482;0;0;10;0;0;1;0;0
25363;0;1;10;10;10;0;1;0
31243;0;1;10;0;0;0;1;0
27882;0;1;10;0;0;0;0;0
901;1;1;10;0;0;0;1;0
21439;0;1;10;10;0;0;0;0
1692;1;1;10;10;10;0;1;0
21305;1;1;10;10;0;0;1;0
25034;0;1;10;0;0;0;0;0
31332;1;0;0;10;0;0;1;0
27652;1;1;10;0;0;0;1;0
31342;0;1;10;0;0;0;0;0
27595;0;0;0;0;0;0;0;0
31396;0;1;10;0;0;0;1;0
31398;0;0;10;0;0;0;0;0
2486;0;1;0;0;0;0;0;0
19083;0;1;10;10;0;1;0;0
31427;1;1;10;10;10;0;1;0
9306;0;0;0;0;0;0;0;0
629;0;1;10;10;0;0;0;0
19480;0;1;10;0;0;0;0;0
25216;0;1;10;10;10;0;0;0
20541;1;0;0;0;0;0;1;0
28219;1;0;10;10;10;1;0;0
4557;0;0;0;0;0;0;0;0
31196;0;1;10;0;0;0;0;0
20756;0;1;10;0;0;0;1;0
23752;0;1;10;0;0;0;1;0
14717;1;1;10;10;10;0;0;0
32393;0;1;10;0;0;0;0;0
32589;0;1;10;0;0;0;1;0
3555;0;0;0;0;0;0;0;0
30826;0;1;10;10;0;0;0;0
1124;0;0;0;0;0;0;0;0
30319;0;1;10;0;0;0;0;0
20419;0;1;10;10;0;0;0;0
32644;1;1;10;0;0;0;1;0
22717;0;1;10;0;0;0;1;0
24710;0;0;10;0;0;0;1;0
33418;0;1;10;10;10;0;1;0
31081;0;1;10;0;0;0;0;0
14489;0;1;10;0;0;0;1;0
16345;0;1;10;0;0;0;1;0
15461;1;1;10;10;0;0;1;0
10699;0;0;0;0;0;0;0;0
30703;0;1;10;0;0;0;1;0
18934;1;1;10;10;10;0;1;0
34078;1;1;10;0;0;0;1;0
19705;0;1;10;0;0;0;0;0
34371;0;1;10;10;0;0;1;0
14609;1;1;10;10;0;0;1;0
16901;0;1;10;10;0;1;0;0
19945;1;0;10;10;10;0;1;0
19048;0;1;10;0;0;0;0;0
17160;0;0;0;10;10;1;1;0
21533;1;0;0;10;0;1;1;0
15018;0;0;0;0;0;0;1;0
28433;1;1;0;10;0;0;1;0
26660;1;1;10;10;10;0;1;0
25535;1;1;10;10;10;0;0;0
23858;1;1;10;10;0;0;1;0
13010;1;1;10;10;0;0;1;0
347;1;1;10;10;10;0;1;0
22524;0;1;10;10;0;0;1;0
29173;1;1;10;10;0;0;1;0
25288;1;1;10;10;0;1;0;0
8847;0;1;10;0;0;0;0;0
33234;1;0;10;0;10;0;0;0
30582;0;1;10;0;0;0;1;0
33308;1;1;10;10;10;0;1;0
33318;0;1;10;0;0;0;0;0
27443;1;1;10;10;10;0;0;0
12374;0;0;0;0;0;0;0;0
9256;0;0;0;0;0;0;0;0
13472;1;1;10;10;10;0;0;0
13976;1;1;10;10;0;0;1;0
35561;0;1;10;0;0;0;1;0
31910;0;0;10;0;0;0;0;0
28336;0;0;0;10;0;0;1;0
23452;0;1;10;10;0;0;0;0
16704;0;1;10;0;0;0;1;0
13245;0;1;10;0;0;0;1;0
28454;0;1;10;0;0;0;1;0
28070;1;1;10;0;0;0;0;0
10154;0;0;0;0;0;0;0;0
17530;0;0;10;10;0;0;0;0
26302;1;1;10;10;0;0;1;0
32332;0;1;10;0;0;0;0;0
30226;0;1;10;0;0;0;1;0
23448;0;0;0;0;0;0;0;0
32353;1;1;10;0;0;0;1;0
16343;0;1;10;0;0;0;1;0
1515;0;1;10;0;0;0;0;0
28647;1;1;10;10;0;0;0;0
30445;0;1;10;0;0;0;0;0
10585;0;1;10;10;0;0;1;0
27156;0;0;0;10;0;0;0;0
38331;0;1;10;0;0;1;0;0
18532;1;1;10;10;10;0;1;0
25036;1;1;10;10;10;0;1;0
18742;1;1;10;0;0;0;1;0
35209;0;0;0;0;0;0;0;0
30379;0;1;0;0;0;0;1;0
35673;1;0;10;10;10;0;0;0
29499;0;1;10;10;0;0;1;0
37042;0;1;10;10;0;0;0;0
25849;0;1;10;0;0;1;0;0
743;1;0;10;0;0;0;0;0
24096;0;1;10;0;0;0;1;0
20021;1;1;10;0;0;0;0;0
30897;1;1;10;10;0;0;0;0
16511;0;1;10;0;0;0;0;0
20737;0;1;10;0;0;0;1;0
11610;0;0;0;0;0;0;0;0
6452;0;1;10;0;0;0;0;0
20392;0;0;0;0;0;0;0;0
7523;0;0;0;0;0;0;0;0
31009;0;0;10;0;0;0;0;0
24403;0;0;10;0;0;0;0;0
25142;0;1;10;0;0;0;0;0
9701;0;1;10;0;0;0;0;0
23556;1;1;10;10;10;0;0;0
31046;0;1;10;0;0;0;1;0
18626;1;1;10;10;0;0;1;0
30823;0;0;10;0;0;0;1;0
11427;0;0;0;0;0;0;0;0
24624;0;0;0;0;0;0;1;0
26477;1;1;10;0;0;0;0;0
30944;1;1;10;10;10;0;1;0
880;1;1;10;10;10;0;1;0
32942;0;1;10;10;0;0;1;0
881;1;1;10;0;0;0;1;0
32752;1;1;10;10;0;0;1;0
298;1;1;10;0;0;0;1;0
30452;0;1;10;0;0;0;1;0
18498;0;0;10;0;0;0;0;0
28303;0;1;10;0;0;0;0;0
33086;0;0;0;0;0;0;0;0
33102;0;1;10;0;0;0;1;0
20247;0;1;10;0;0;0;1;0
22474;0;1;10;10;0;0;0;0
34865;0;1;10;10;0;0;0;0
23252;0;0;0;0;0;0;0;0
15553;1;1;10;0;0;0;1;0
19350;0;1;10;0;0;0;1;0
35826;0;1;0;0;0;0;1;0
35827;0;1;10;0;0;0;1;0
19479;0;1;0;0;0;0;1;0
33653;0;1;10;10;0;0;0;0
33699;0;0;10;0;0;0;1;0
14915;1;1;10;0;0;0;1;0
11027;1;0;0;10;0;0;0;0
12267;0;0;0;0;0;0;0;0
21965;0;1;10;0;0;0;0;0
16773;0;0;0;10;0;0;1;0
15190;1;1;10;10;0;0;1;0
24692;1;1;10;0;0;0;1;0
6583;0;0;0;0;0;0;0;0
32060;1;1;10;10;0;0;0;0
27558;0;0;0;0;0;0;1;0
32082;0;0;10;0;0;0;0;0
10397;0;0;10;0;0;0;0;0
18020;0;1;10;0;0;0;0;0
22015;0;1;10;0;0;0;1;0
32013;0;0;0;0;0;0;0;0
21018;0;1;10;0;0;0;0;0
2443;0;0;0;0;0;0;0;0
19957;0;1;10;0;0;0;0;0
22913;1;0;10;0;0;0;0;0
34372;1;1;10;0;0;0;0;0
18431;1;0;0;10;10;0;1;0
30591;1;1;10;10;10;0;0;0
34688;0;1;10;0;0;0;1;0
32807;1;0;10;0;0;0;1;0
32820;1;1;10;10;10;0;1;0
3685;1;1;10;0;0;0;0;0
22860;1;1;10;10;0;0;0;0
16909;0;1;10;0;0;0;1;0
31289;0;1;10;10;0;0;1;0
17166;0;0;0;0;0;0;0;0
18161;0;1;10;0;0;0;0;0
25591;0;1;10;10;0;0;0;0
34740;0;0;0;0;0;0;0;0
25966;0;1;10;0;0;0;0;0
33547;0;0;10;0;0;0;0;0
33608;1;0;0;0;0;0;1;0
1178;0;1;10;10;0;0;1;0
29315;0;1;10;10;0;0;1;0
25493;1;1;10;0;0;0;0;0
24385;0;1;10;0;0;0;0;0
19500;0;1;10;10;0;0;0;0
23070;0;1;10;0;0;1;0;0
34036;0;1;10;0;0;0;1;0
13126;1;1;10;10;0;0;1;0
27441;1;0;10;10;0;0;1;0
25312;0;0;0;0;0;0;0;0
7326;1;1;10;10;10;0;0;0
19303;0;1;10;0;0;0;1;0
16257;1;1;10;10;10;0;1;0
4758;0;0;0;0;10;0;0;0
15319;0;0;10;0;0;0;0;0
10761;0;1;0;0;0;0;0;0
5944;0;1;10;0;0;0;0;0
4949;0;0;0;0;0;0;0;0
4649;0;0;0;0;0;0;0;0
10875;0;1;10;0;0;0;0;0
25869;1;1;10;0;0;0;0;0
6379;0;1;10;0;0;0;0;0
9283;1;0;0;10;0;0;0;0
1634;0;1;10;10;0;0;1;0
26844;0;0;10;0;0;0;1;0
6614;0;0;0;0;0;0;0;0
6699;0;0;0;0;0;0;0;0
10039;1;1;10;0;0;0;0;0
6499;0;0;0;10;0;0;0;0
5274;0;1;10;0;0;0;0;0
21606;0;1;10;0;0;0;1;0
6737;0;0;0;0;0;0;0;0
26895;1;0;10;10;0;0;1;0
15531;0;1;10;0;0;0;1;0
8787;1;1;10;10;10;0;0;0
5479;0;1;10;0;0;0;0;0
23808;0;1;10;0;0;0;0;0
27002;0;0;10;0;0;0;0;0
3552;0;0;0;0;0;0;0;0
22064;0;1;10;10;0;0;0;0
11228;0;0;10;0;0;0;1;0
23323;1;1;10;10;0;0;0;0
21873;0;1;10;0;0;0;0;0
7649;0;0;0;0;0;0;0;0
4326;0;0;0;0;0;0;0;0
17177;1;1;10;10;10;0;1;0
17929;1;1;10;0;0;0;1;0
10977;0;1;10;0;0;0;0;0
7715;0;0;0;0;0;0;0;0
9018;1;1;10;10;0;0;0;0
27183;1;0;10;10;10;0;1;0
14479;0;0;10;0;0;0;1;0
10655;0;0;0;0;0;0;0;0
10590;0;0;0;0;0;0;0;0
16994;0;1;10;0;0;0;1;0
19950;0;1;10;0;0;0;1;0
22184;1;1;10;10;0;0;1;0
6182;0;0;0;0;0;0;0;0
9670;0;1;10;0;0;0;0;0
10990;0;1;10;0;0;0;0;0
9956;1;1;10;10;10;0;0;0
14674;0;1;10;0;0;0;1;0
25473;1;1;10;10;10;0;1;0
7414;0;1;10;0;0;0;0;0
34;1;1;10;10;0;0;0;0
16836;0;1;10;0;0;0;0;0
22187;1;1;10;10;10;0;1;0
23725;1;1;10;10;0;0;1;0
27365;1;0;10;10;0;0;1;0
6514;0;0;0;0;0;0;0;0
12425;0;1;10;0;0;0;0;0
27391;1;1;10;10;10;0;0;0
27396;0;1;10;10;0;0;0;0
30170;1;0;10;10;10;0;1;0
18721;0;1;10;10;0;0;0;0
17664;1;1;10;10;0;0;1;0
27429;0;1;10;0;0;0;0;0
27434;0;1;10;0;0;0;1;0
20458;0;0;0;0;0;0;1;0
8640;0;0;0;0;0;0;0;0
6629;0;0;10;0;0;0;0;0
1409;0;0;0;0;0;0;0;0
38397;1;1;10;10;0;0;1;0
27460;0;1;10;0;0;0;1;0
27473;1;0;0;10;0;0;1;0
11244;0;1;10;0;0;0;0;0
5759;1;0;0;10;0;0;0;0
27319;1;1;10;10;10;0;1;0
20183;1;1;10;10;10;0;0;0
11842;0;0;0;0;0;0;0;0
7334;0;0;0;0;10;0;0;0
7697;0;0;0;0;0;0;0;0
27514;1;1;10;0;0;0;0;0
27521;1;0;0;0;0;0;0;0
27522;0;1;10;0;0;0;1;0
